,stock_id,date,證券名稱,處置條件,處置措施,處置內容,處置開始時間,處置結束時間,分時交易,key_date
4162,5703,2022-09-27,亞都,因連續3個營業日達本中心作業要點第四條第一項第一款,第一次處置,亞都麗緻大飯店股份有限公司股票(代號：5703)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自111年09月28日起10個營業日(111年09月28日至111年10月12日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2022-09-28,2022-10-12,5.0,2023-12-01 10:33:19.063937
4163,5703,2023-06-13,亞都,因連續3個營業日達本中心作業要點第四條第一項第一款,第一次處置,亞都麗緻大飯店股份有限公司股票(代號：5703)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自112年06月14日起10個營業日(112年06月14日至112年06月29日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2023-06-14,2023-06-29,5.0,2023-12-01 10:33:19.063937
4173,58855,2022-06-28,東鹼凱基17購02,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十一年六月二十九日起至一百十一年七月十二日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2022-06-29,2022-07-12,5.0,2023-12-01 10:33:19.063937
4174,5905,2024-08-22,南仁湖,因連續3個營業日達本中心作業要點第四條第一項第一款,第一次處置,南仁湖育樂股份有限公司股票(代號：5905)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年08月23日起10個營業日(113年08月23日至113年09月05日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2024-08-23,2024-09-05,5.0,2024-08-28 10:33:17.223902
4175,59055,2024-08-22,南仁湖四,因連續3個營業日達本中心作業要點第四條第一項第一款,第一次處置,南仁湖育樂股份有限公司國內第四次有擔保轉換公司債(代號：59055)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年08月23日起10個營業日(113年08月23日至113年09月05日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2024-08-23,2024-09-05,5.0,2024-08-28 10:33:17.223902
4176,5906,2019-12-25,台南-KY,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百零八年十二月二十六日起至一百零九年一月九日﹝十個營業日，如遇有價證券最後交易日在處置期間，僅處置至最後交易日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2019-12-26,2020-01-09,5.0,2023-12-01 10:33:19.063937
4177,5906,2020-09-08,台南-KY,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百零九年九月九日起至一百零九年九月二十二日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2020-09-09,2020-09-22,5.0,2023-12-01 10:33:19.063937
4178,5907,2024-10-07,大洋-KY,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十三年十月八日起至一百十三年十月二十二日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。ｃ信用交易部分，應收足融資自備款或融券保證金。有關信用交易了結部分，則依相關規定辦理。,2024-10-08,2024-10-22,5.0,2024-10-07 10:33:34.879604
4183,60199,2022-07-08,華新永豐17購01,連續三次,第一次處置,１處置原因：該有價證券之交易，連續三個營業日達本公司「公布注意交易資訊」標準。２處置期間：自民國一百十一年七月十一日起至一百十一年七月二十二日﹝十個營業日，如遇：ａ有價證券最後交易日在處置期間，僅處置至最後交易日，ｂ有價證券停止買賣、全日暫停交易則順延執行，ｃ開休市日變動則調整處置迄日〕。３處置措施：ａ以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次）。ｂ投資人每日委託買賣該有價證券數量單筆達十交易單位或多筆累積達三十交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。,2022-07-11,2022-07-22,5.0,2023-12-01 10:33:19.063937
4196,6101,2018-04-02,寬魚國際,因連續3個營業日達本中心作業要點第四條第一項第一款,第一次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自107年04月03日起10個營業日(107年04月03日至107年04月19日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2018-04-03,2018-04-19,5.0,2023-12-01 10:33:19.063937
4200,6103,2018-10-19,合邦,因連續3個營業日達本中心作業要點第四條第一項第一款,第二次處置,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自107年10月22日起10個營業日(107年10月22日至107年11月02日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每45分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2018-10-22,2018-11-02,45.0,2023-12-01 10:33:19.063937
